glass
distance;votingInput;folds;k;TP;FP;Accuracy;Precision;Recall;F
Minkovsky[5];proportional;10;19;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];proportional;10;23;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];weightedWithDistance;2;1;0.8096774;0.08272504;0.88709676;0.8131193;0.8096774;0.81079274
Minkovsky[5];weightedWithDistance;2;3;0.8032258;0.08579724;0.88283044;0.80687267;0.8032258;0.80465484
Minkovsky[5];weightedWithDistance;2;5;0.8096774;0.08272504;0.88709676;0.8131193;0.8096774;0.81079274
Minkovsky[5];weightedWithDistance;2;7;0.816129;0.07965284;0.89042664;0.8204439;0.816129;0.81724703
Minkovsky[5];weightedWithDistance;2;11;0.8064516;0.08197542;0.8854319;0.81269985;0.8064516;0.8077541
Minkovsky[5];weightedWithDistance;2;13;0.7967742;0.08429801;0.8799168;0.8059842;0.7967742;0.7987452
Minkovsky[5];weightedWithDistance;2;17;0.7967742;0.08204801;0.8804371;0.80773765;0.7967742;0.7990201
Minkovsky[5];weightedWithDistance;2;19;0.7935484;0.082822196;0.8782518;0.8061619;0.7935484;0.79639095
Minkovsky[5];weightedWithDistance;2;23;0.7935484;0.08206029;0.8782518;0.8076379;0.7935484;0.79626167
Minkovsky[5];weightedWithDistance;3;1;0.8483871;0.066649005;0.9099896;0.8497274;0.8483871;0.84894437
Minkovsky[5];weightedWithDistance;3;3;0.8483871;0.066649005;0.9099896;0.8497274;0.8483871;0.84894437
Minkovsky[5];weightedWithDistance;3;5;0.8483871;0.066649005;0.9099896;0.8497274;0.8483871;0.84894437
Minkovsky[5];weightedWithDistance;3;7;0.8483871;0.0658871;0.9099896;0.85039735;0.8483871;0.84906083
Minkovsky[5];weightedWithDistance;3;11;0.8483871;0.0658871;0.9099896;0.85039735;0.8483871;0.84906083
Minkovsky[5];weightedWithDistance;3;13;0.8451613;0.06666129;0.9083246;0.84762436;0.8451613;0.8459124
Minkovsky[5];weightedWithDistance;3;17;0.8516129;0.06282719;0.9111342;0.8564405;0.8516129;0.85272276
Minkovsky[5];weightedWithDistance;3;19;0.8483871;0.06360138;0.908949;0.85443777;0.8483871;0.849926
Minkovsky[5];weightedWithDistance;3;23;0.8483871;0.06360138;0.908949;0.85443777;0.8483871;0.849926
Minkovsky[5];weightedWithDistance;5;1;0.82580644;0.07965169;0.89406866;0.8284808;0.82580644;0.82681817
Minkovsky[5];weightedWithDistance;5;3;0.81935483;0.082723886;0.8907388;0.82199615;0.81935483;0.82008773
Minkovsky[5];weightedWithDistance;5;5;0.82580644;0.07965169;0.89406866;0.8284808;0.82580644;0.82681817
Minkovsky[5];weightedWithDistance;5;7;0.82903224;0.07811559;0.89573354;0.8317305;0.82903224;0.83014476
Minkovsky[5];weightedWithDistance;5;11;0.83548385;0.075043395;0.8990635;0.83826;0.83548385;0.836726
Minkovsky[5];weightedWithDistance;5;13;0.83225805;0.07505568;0.89781475;0.8355101;0.83225805;0.8337144
Minkovsky[5];weightedWithDistance;5;17;0.83548385;0.07351958;0.9004162;0.8380952;0.83548385;0.8366624
Minkovsky[5];weightedWithDistance;5;19;0.83870965;0.07274539;0.9026015;0.8403816;0.83870965;0.8394884
Minkovsky[5];weightedWithDistance;5;23;0.83870965;0.07274539;0.9026015;0.8403816;0.83870965;0.8394884
Minkovsky[5];weightedWithDistance;10;1;0.82258064;0.07966398;0.89479715;0.8231067;0.82258064;0.82280636
Minkovsky[5];weightedWithDistance;10;3;0.816129;0.08273617;0.8914672;0.81630397;0.816129;0.8160409
Minkovsky[5];weightedWithDistance;10;5;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];weightedWithDistance;10;7;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];weightedWithDistance;10;11;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];weightedWithDistance;10;13;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];weightedWithDistance;10;17;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];weightedWithDistance;10;19;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];weightedWithDistance;10;23;0.82903224;0.07659178;0.8981269;0.82993835;0.82903224;0.82947123
Minkovsky[5];weightedWithExp;2;1;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;2;3;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;2;5;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;2;7;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;2;11;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;2;13;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;2;17;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;2;19;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;2;23;0.7967742;0.09111943;0.8798127;0.79750556;0.7967742;0.7971291
Minkovsky[5];weightedWithExp;3;1;0.83870965;0.0697692;0.90541106;0.8405675;0.83870965;0.8394873
Minkovsky[5];weightedWithExp;3;3;0.83870965;0.0697692;0.90541106;0.8405675;0.83870965;0.8394873
Minkovsky[5];weightedWithExp;3;5;0.83870965;0.0697692;0.90541106;0.8405675;0.83870965;0.8394873
Minkovsky[5];weightedWithExp;3;7;0.83870965;0.0697692;0.90541106;0.8405675;0.83870965;0.8394873
Minkovsky[5];weightedWithExp;3;11;0.83870965;0.0697692;0.90541106;0.8405675;0.83870965;0.8394873
Minkovsky[5];weightedWithExp;3;13;0.83870965;0.0697692;0.90541106;0.8405675;0.83870965;0.8394873
Minkovsky[5];weightedWithExp;3;17;0.83870965;0.0697692;0.90541106;0.8405675;0.83870965;0.8394873
Minkovsky[5];weightedWithExp;3;19;0.83870965;0.0697692;0.90541106;0.8405675;0.83870965;0.8394873
Minkovsky[5];weightedWithExp;3;23;0.83870965;0.072019204;0.90447456;0.8396717;0.83870965;0.8390374
Minkovsky[5];weightedWithExp;5;1;0.8129032;0.08202227;0.8883454;0.816748;0.8129032;0.81448644
Minkovsky[5];weightedWithExp;5;3;0.8129032;0.08126037;0.88876164;0.8168441;0.8129032;0.81460214
Minkovsky[5];weightedWithExp;5;5;0.8129032;0.08202227;0.8883454;0.816748;0.8129032;0.81448644
Minkovsky[5];weightedWithExp;5;7;0.8129032;0.08202227;0.8883454;0.816748;0.8129032;0.81448644
Minkovsky[5];weightedWithExp;5;11;0.8129032;0.08202227;0.8883454;0.816748;0.8129032;0.81448644
Minkovsky[5];weightedWithExp;5;13;0.8129032;0.08202227;0.8883454;0.816748;0.8129032;0.81448644
Minkovsky[5];weightedWithExp;5;17;0.8129032;0.08427227;0.8874089;0.81572026;0.8129032;0.8139935
Minkovsky[5];weightedWithExp;5;19;0.8129032;0.08427227;0.8874089;0.81572026;0.8129032;0.8139935
Minkovsky[5];weightedWithExp;5;23;0.8129032;0.08427227;0.8874089;0.81572026;0.8129032;0.8139935
Minkovsky[5];weightedWithExp;10;1;0.82258064;0.07665208;0.89521325;0.8253373;0.82258064;0.8238721
Minkovsky[5];weightedWithExp;10;3;0.82580644;0.07511597;0.89729446;0.8285312;0.82580644;0.8270819
Minkovsky[5];weightedWithExp;10;5;0.82258064;0.07665208;0.89521325;0.8253373;0.82258064;0.8238721
Minkovsky[5];weightedWithExp;10;7;0.82258064;0.07890208;0.8942768;0.8242484;0.82258064;0.8233793
Minkovsky[5];weightedWithExp;10;11;0.82258064;0.07890208;0.8942768;0.8242484;0.82258064;0.8233793
Minkovsky[5];weightedWithExp;10;13;0.82258064;0.07890208;0.8942768;0.8242484;0.82258064;0.8233793
Minkovsky[5];weightedWithExp;10;17;0.82258064;0.07890208;0.8942768;0.8242484;0.82258064;0.8233793
Minkovsky[5];weightedWithExp;10;19;0.82258064;0.07890208;0.8942768;0.8242484;0.82258064;0.8233793
Minkovsky[5];weightedWithExp;10;23;0.82258064;0.07966398;0.8933403;0.8247506;0.82258064;0.823567
Minkovsky[5];weightedWithSquare;2;1;0.8032258;0.08880914;0.88231015;0.80461603;0.8032258;0.8038776
Minkovsky[5];weightedWithSquare;2;3;0.8;0.09034524;0.88064516;0.8010743;0.8;0.800524
Minkovsky[5];weightedWithSquare;2;5;0.8032258;0.08880914;0.88231015;0.80461603;0.8032258;0.8038776
Minkovsky[5];weightedWithSquare;2;7;0.8064516;0.08578495;0.8844953;0.80887717;0.8064516;0.80756503
Minkovsky[5];weightedWithSquare;2;11;0.8032258;0.08655914;0.88283044;0.8060741;0.8032258;0.80447936
Minkovsky[5];weightedWithSquare;2;13;0.8032258;0.08655914;0.88283044;0.8060741;0.8032258;0.80447936
Minkovsky[5];weightedWithSquare;2;17;0.8032258;0.08655914;0.88283044;0.8060741;0.8032258;0.80447936
Minkovsky[5];weightedWithSquare;2;19;0.8032258;0.08655914;0.88283044;0.8060741;0.8032258;0.80447936
Minkovsky[5];weightedWithSquare;2;23;0.8032258;0.08655914;0.88283044;0.8060741;0.8032258;0.80447936
Minkovsky[5];weightedWithSquare;3;1;0.8451613;0.068947;0.9083246;0.84579796;0.8451613;0.84546834
Minkovsky[5];weightedWithSquare;3;3;0.8451613;0.068947;0.9083246;0.84579796;0.8451613;0.84546834
Minkovsky[5];weightedWithSquare;3;5;0.8451613;0.068947;0.9083246;0.84579796;0.8451613;0.84546834
Minkovsky[5];weightedWithSquare;3;7;0.8451613;0.068947;0.9083246;0.84579796;0.8451613;0.84546834
Minkovsky[5];weightedWithSquare;3;11;0.8451613;0.068947;0.9083246;0.84579796;0.8451613;0.84546834
Minkovsky[5];weightedWithSquare;3;13;0.8451613;0.068947;0.9083246;0.84579796;0.8451613;0.84546834
Minkovsky[5];weightedWithSquare;3;17;0.8483871;0.06741091;0.9099896;0.849209;0.8483871;0.84878343
Minkovsky[5];weightedWithSquare;3;19;0.8483871;0.06741091;0.9099896;0.849209;0.8483871;0.84878343
Minkovsky[5];weightedWithSquare;3;23;0.8483871;0.06741091;0.9099896;0.849209;0.8483871;0.84878343
Minkovsky[5];weightedWithSquare;5;1;0.82258064;0.08118779;0.8924038;0.825237;0.82258064;0.8234661
Minkovsky[5];weightedWithSquare;5;3;0.82258064;0.08118779;0.8924038;0.825237;0.82258064;0.8234661
Minkovsky[5];weightedWithSquare;5;5;0.82258064;0.08118779;0.8924038;0.825237;0.82258064;0.8234661
Minkovsky[5];weightedWithSquare;5;7;0.82580644;0.07965169;0.89406866;0.8284808;0.82580644;0.82681817
Minkovsky[5];weightedWithSquare;5;11;0.82580644;0.07965169;0.89406866;0.8284808;0.82580644;0.82681817
Minkovsky[5];weightedWithSquare;5;13;0.82580644;0.07965169;0.89406866;0.8284808;0.82580644;0.82681817
Minkovsky[5];weightedWithSquare;5;17;0.82580644;0.07965169;0.89406866;0.8284808;0.82580644;0.82681817
Minkovsky[5];weightedWithSquare;5;19;0.82580644;0.07965169;0.89406866;0.8284808;0.82580644;0.82681817
Minkovsky[5];weightedWithSquare;5;23;0.82580644;0.07965169;0.89406866;0.8284808;0.82580644;0.82681817
Minkovsky[5];weightedWithSquare;10;1;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Minkovsky[5];weightedWithSquare;10;3;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Minkovsky[5];weightedWithSquare;10;5;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Minkovsky[5];weightedWithSquare;10;7;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Minkovsky[5];weightedWithSquare;10;11;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Minkovsky[5];weightedWithSquare;10;13;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Minkovsky[5];weightedWithSquare;10;17;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Minkovsky[5];weightedWithSquare;10;19;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Minkovsky[5];weightedWithSquare;10;23;0.82580644;0.078127876;0.89594173;0.82720906;0.82580644;0.82646364
Chebyshev;constant;2;1;0.5580645;0.10907642;0.74765867;0.82116026;0.5580645;0.5320441
Chebyshev;constant;2;3;0.7419355;0.07931644;0.85202914;0.8157888;0.7419355;0.7480135
Chebyshev;constant;2;5;0.62580645;0.09434217;0.7858481;0.83027726;0.62580645;0.62664014
Chebyshev;constant;2;7;0.4967742;0.123024195;0.7060354;0.8549034;0.4967742;0.48341098
Chebyshev;constant;2;11;0.27419356;0.17419355;0.5603538;0.52461797;0.27419356;0.20557004
Chebyshev;constant;2;13;0.22258064;0.18658064;0.5253902;0.52245206;0.22258064;0.11911526
Chebyshev;constant;2;17;0.1967742;0.19277419;0.5079084;0.52145314;0.1967742;0.06935145
Chebyshev;constant;2;19;0.19354838;0.19354838;0.50572324;0.037460975;0.19354838;0.06277245
Chebyshev;constant;2;23;0.19354838;0.19354838;0.50572324;0.037460975;0.19354838;0.06277245
Chebyshev;constant;3;1;0.57419354;0.11275307;0.75421435;0.7693172;0.57419354;0.56571835
Chebyshev;constant;3;3;0.7935484;0.06997696;0.8812695;0.82910097;0.7935484;0.7999689
Chebyshev;constant;3;5;0.63870966;0.09806683;0.79261184;0.7903495;0.63870966;0.65193087
Chebyshev;constant;3;7;0.5419355;0.11523309;0.7325703;0.7995203;0.5419355;0.5509083
Chebyshev;constant;3;11;0.33870968;0.15870968;0.60353804;0.85027385;0.33870968;0.29733962
Chebyshev;constant;3;13;0.26774195;0.17574194;0.555463;0.84691465;0.26774195;0.19710185
Chebyshev;constant;3;17;0.20967741;0.18967743;0.51664937;0.5219461;0.20967741;0.094849825
Chebyshev;constant;3;19;0.2;0.192;0.5100936;0.5215752;0.2;0.075847045
Chebyshev;constant;3;23;0.19354838;0.19354838;0.50572324;0.037460975;0.19354838;0.06277245
Chebyshev;constant;5;1;0.63870966;0.10329301;0.78616023;0.7999564;0.63870966;0.65544313
Chebyshev;constant;5;3;0.7483871;0.091410905;0.8534859;0.78310585;0.7483871;0.7585005
Chebyshev;constant;5;5;0.66129035;0.099397466;0.8030177;0.7905017;0.66129035;0.67225564
Chebyshev;constant;5;7;0.57741934;0.110455066;0.75161284;0.8162015;0.57741934;0.5880044
Chebyshev;constant;5;11;0.38064516;0.14864516;0.6319459;0.85253453;0.38064516;0.34730908
Chebyshev;constant;5;13;0.30322582;0.16722581;0.5795005;0.84852725;0.30322582;0.250023
Chebyshev;constant;5;17;0.29032257;0.17032258;0.5712799;0.5253456;0.29032257;0.22960153
Chebyshev;constant;5;19;0.3580645;0.15406452;0.6171696;0.5287084;0.3580645;0.31835464
Chebyshev;constant;5;23;0.46774194;0.13449194;0.68865764;0.5196857;0.46774194;0.42798313
Chebyshev;constant;10;1;0.7387097;0.08382873;0.84880334;0.81367797;0.7387097;0.74568516
Chebyshev;constant;10;3;0.816129;0.07587904;0.8898023;0.82634896;0.816129;0.8191481
Chebyshev;constant;10;5;0.7290323;0.08919893;0.84297603;0.79360527;0.7290323;0.73554945
Chebyshev;constant;10;7;0.61935484;0.10793818;0.77533823;0.78631026;0.61935484;0.62633896
Chebyshev;constant;10;11;0.60645163;0.10570162;0.7760666;0.85255027;0.60645163;0.5715661
Chebyshev;constant;10;13;0.66774195;0.120241925;0.8116545;0.82938075;0.66774195;0.5929394
Chebyshev;constant;10;17;0.57096773;0.34371772;0.6937565;0.6958448;0.57096773;0.46315652
Chebyshev;constant;10;19;0.5225806;0.4250807;0.64432883;0.35758796;0.5225806;0.3880668
Chebyshev;constant;10;23;0.5032258;0.46347582;0.6227887;0.4054387;0.5032258;0.35510972
Chebyshev;proportional;2;1;0.6935484;0.08936982;0.82715917;0.80136037;0.6935484;0.67488617
Chebyshev;proportional;2;3;0.7677419;0.07689669;0.86670136;0.81551033;0.7677419;0.76816374
Chebyshev;proportional;2;5;0.7290323;0.083139405;0.84453696;0.81182796;0.7290323;0.7269536
Chebyshev;proportional;2;7;0.66129035;0.09108794;0.8070759;0.81987584;0.66129035;0.653364
Chebyshev;proportional;2;11;0.5322581;0.11603188;0.73017687;0.7938606;0.5322581;0.51530385
Chebyshev;proportional;2;13;0.4935484;0.12456029;0.7060354;0.7745027;0.4935484;0.4644653
Chebyshev;proportional;2;17;0.4064516;0.1447016;0.6490115;0.52443874;0.4064516;0.37098908
Chebyshev;proportional;2;19;0.3548387;0.15708871;0.6140479;0.51922077;0.3548387;0.31354
Chebyshev;proportional;2;23;0.29677418;0.17102419;0.5747139;0.51113206;0.29677418;0.23814195
Chebyshev;proportional;3;1;0.7645161;0.079920895;0.8650364;0.8103005;0.7645161;0.7638965
Chebyshev;proportional;3;3;0.83225805;0.065186635;0.9015609;0.8465724;0.83225805;0.8336593
Chebyshev;proportional;3;5;0.7774193;0.076824114;0.87263274;0.8177346;0.7774193;0.7782388
Chebyshev;proportional;3;7;0.7032258;0.08860676;0.8298647;0.7987287;0.7032258;0.71162283
Chebyshev;proportional;3;11;0.60967743;0.098213136;0.7774193;0.82232875;0.60967743;0.60813296
Chebyshev;proportional;3;13;0.5516129;0.11062479;0.74172735;0.831331;0.5516129;0.53636026
Chebyshev;proportional;3;17;0.4516129;0.1316129;0.6789802;0.8569425;0.4516129;0.427145
Chebyshev;proportional;3;19;0.3935484;0.14554839;0.64068675;0.8532778;0.3935484;0.36156994
Chebyshev;proportional;3;23;0.3935484;0.14554839;0.6412071;0.53069717;0.3935484;0.35842732
Chebyshev;proportional;5;1;0.7741935;0.07912212;0.86992717;0.81190705;0.7741935;0.7778282
Chebyshev;proportional;5;3;0.78064513;0.08744278;0.87148803;0.79450834;0.78064513;0.7847505
Chebyshev;proportional;5;5;0.7677419;0.0821586;0.8640999;0.81100994;0.7677419;0.7723831
Chebyshev;proportional;5;7;0.7387097;0.08230492;0.84786683;0.82273203;0.7387097;0.7436197
Chebyshev;proportional;5;11;0.62580645;0.09506835;0.785744;0.85040283;0.62580645;0.6264972
Chebyshev;proportional;5;13;0.58387095;0.10513287;0.76097816;0.8391382;0.58387095;0.576446
Chebyshev;proportional;5;17;0.59032255;0.10282258;0.76795006;0.8608815;0.59032255;0.56281596
Chebyshev;proportional;5;19;0.62580645;0.09655645;0.7915713;0.8623254;0.62580645;0.58451605
Chebyshev;proportional;5;23;0.66774195;0.09549194;0.8162331;0.857694;0.66774195;0.609763
Chebyshev;proportional;10;1;0.8064516;0.07515399;0.88668054;0.8244614;0.8064516;0.80920875
Chebyshev;proportional;10;3;0.82258064;0.07886636;0.8933403;0.8250776;0.82258064;0.8233692
Chebyshev;proportional;10;5;0.7967742;0.07823848;0.880333;0.8168376;0.7967742;0.79918116
Chebyshev;proportional;10;7;0.7967742;0.07217895;0.8812695;0.83051276;0.7967742;0.79787636
Chebyshev;proportional;10;11;0.8;0.06984524;0.883975;0.8445244;0.8;0.7954923
Chebyshev;proportional;10;13;0.8096774;0.06824885;0.89042664;0.85411996;0.8096774;0.80326575
Chebyshev;proportional;10;17;0.7903226;0.09539401;0.8728408;0.8254101;0.7903226;0.77709526
Chebyshev;proportional;10;19;0.7935484;0.09610791;0.8754423;0.82944417;0.7935484;0.7794572
Chebyshev;proportional;10;23;0.7935484;0.10663172;0.87211233;0.8155212;0.7935484;0.7803868
Chebyshev;weightedWithDistance;2;1;0.6935484;0.08936982;0.82715917;0.80136037;0.6935484;0.67488617
Chebyshev;weightedWithDistance;2;3;0.7677419;0.07689669;0.86670136;0.81551033;0.7677419;0.76816374
Chebyshev;weightedWithDistance;2;5;0.7290323;0.083139405;0.84453696;0.81182796;0.7290323;0.7269536
Chebyshev;weightedWithDistance;2;7;0.66129035;0.09108794;0.8070759;0.81987584;0.66129035;0.653364
Chebyshev;weightedWithDistance;2;11;0.5322581;0.11603188;0.73017687;0.7938606;0.5322581;0.51530385
Chebyshev;weightedWithDistance;2;13;0.4935484;0.12456029;0.7060354;0.7745027;0.4935484;0.4644653
Chebyshev;weightedWithDistance;2;17;0.4064516;0.1447016;0.6490115;0.52443874;0.4064516;0.37098908
Chebyshev;weightedWithDistance;2;19;0.3548387;0.15708871;0.6140479;0.51922077;0.3548387;0.31354
Chebyshev;weightedWithDistance;2;23;0.29677418;0.17102419;0.5747139;0.51113206;0.29677418;0.23814195
Chebyshev;weightedWithDistance;3;1;0.7645161;0.079920895;0.8650364;0.8103005;0.7645161;0.7638965
Chebyshev;weightedWithDistance;3;3;0.83225805;0.065186635;0.9015609;0.8465724;0.83225805;0.8336593
Chebyshev;weightedWithDistance;3;5;0.7774193;0.076824114;0.87263274;0.8177346;0.7774193;0.7782388
Chebyshev;weightedWithDistance;3;7;0.7032258;0.08860676;0.8298647;0.7987287;0.7032258;0.71162283
Chebyshev;weightedWithDistance;3;11;0.60967743;0.098213136;0.7774193;0.82232875;0.60967743;0.60813296
Chebyshev;weightedWithDistance;3;13;0.5516129;0.11062479;0.74172735;0.831331;0.5516129;0.53636026
Chebyshev;weightedWithDistance;3;17;0.4516129;0.1316129;0.6789802;0.8569425;0.4516129;0.427145
Chebyshev;weightedWithDistance;3;19;0.3935484;0.14554839;0.64068675;0.8532778;0.3935484;0.36156994
Chebyshev;weightedWithDistance;3;23;0.3935484;0.14554839;0.6412071;0.53069717;0.3935484;0.35842732
Chebyshev;weightedWithDistance;5;1;0.7741935;0.07912212;0.86992717;0.81190705;0.7741935;0.7778282
Chebyshev;weightedWithDistance;5;3;0.78064513;0.08744278;0.87148803;0.79450834;0.78064513;0.7847505
Chebyshev;weightedWithDistance;5;5;0.7677419;0.0821586;0.8640999;0.81100994;0.7677419;0.7723831
Chebyshev;weightedWithDistance;5;7;0.7387097;0.08230492;0.84786683;0.82273203;0.7387097;0.7436197
Chebyshev;weightedWithDistance;5;11;0.62580645;0.09506835;0.785744;0.85040283;0.62580645;0.6264972
Chebyshev;weightedWithDistance;5;13;0.58387095;0.10513287;0.76097816;0.8391382;0.58387095;0.576446
Chebyshev;weightedWithDistance;5;17;0.59032255;0.10282258;0.76795006;0.8608815;0.59032255;0.56281596
Chebyshev;weightedWithDistance;5;19;0.62580645;0.09655645;0.7915713;0.8623254;0.62580645;0.58451605
Chebyshev;weightedWithDistance;5;23;0.66774195;0.09549194;0.8162331;0.857694;0.66774195;0.609763
Chebyshev;weightedWithDistance;10;1;0.8064516;0.07515399;0.88668054;0.8244614;0.8064516;0.80920875
Chebyshev;weightedWithDistance;10;3;0.82258064;0.07886636;0.8933403;0.8250776;0.82258064;0.8233692
Chebyshev;weightedWithDistance;10;5;0.7967742;0.07823848;0.880333;0.8168376;0.7967742;0.79918116
Chebyshev;weightedWithDistance;10;7;0.7967742;0.07217895;0.8812695;0.83051276;0.7967742;0.79787636
Chebyshev;weightedWithDistance;10;11;0.8;0.06984524;0.883975;0.8445244;0.8;0.7954923
Chebyshev;weightedWithDistance;10;13;0.8096774;0.06824885;0.89042664;0.85411996;0.8096774;0.80326575
Chebyshev;weightedWithDistance;10;17;0.7903226;0.09539401;0.8728408;0.8254101;0.7903226;0.77709526
Chebyshev;weightedWithDistance;10;19;0.7935484;0.09610791;0.8754423;0.82944417;0.7935484;0.7794572
